State,Year,Month,Indicator,Data Value,State Name,Date,Date_parsed
IA,2017,March,Number of Drug Overdose Deaths,330.0,Iowa,March 2017,2017-03-01
IA,2017,May,Number of Drug Overdose Deaths,322.0,Iowa,May 2017,2017-05-01
IA,2017,November,Number of Drug Overdose Deaths,340.0,Iowa,November 2017,2017-11-01
IA,2017,October,Number of Drug Overdose Deaths,338.0,Iowa,October 2017,2017-10-01
IA,2017,September,Number of Drug Overdose Deaths,334.0,Iowa,September 2017,2017-09-01
IA,2018,April,Number of Drug Overdose Deaths,325.0,Iowa,April 2018,2018-04-01
IA,2018,August,Number of Drug Overdose Deaths,294.0,Iowa,August 2018,2018-08-01
IA,2018,December,Number of Drug Overdose Deaths,277.0,Iowa,December 2018,2018-12-01
IA,2018,February,Number of Drug Overdose Deaths,331.0,Iowa,February 2018,2018-02-01
IA,2018,January,Number of Drug Overdose Deaths,336.0,Iowa,January 2018,2018-01-01
IA,2018,July,Number of Drug Overdose Deaths,305.0,Iowa,July 2018,2018-07-01
IA,2018,June,Number of Drug Overdose Deaths,307.0,Iowa,June 2018,2018-06-01
IA,2018,March,Number of Drug Overdose Deaths,326.0,Iowa,March 2018,2018-03-01
IA,2018,May,Number of Drug Overdose Deaths,312.0,Iowa,May 2018,2018-05-01
IA,2018,November,Number of Drug Overdose Deaths,280.0,Iowa,November 2018,2018-11-01
IA,2018,October,Number of Drug Overdose Deaths,289.0,Iowa,October 2018,2018-10-01
IA,2018,September,Number of Drug Overdose Deaths,299.0,Iowa,September 2018,2018-09-01
IA,2019,April,Number of Drug Overdose Deaths,286.0,Iowa,April 2019,2019-04-01
IA,2019,August,Number of Drug Overdose Deaths,306.0,Iowa,August 2019,2019-08-01
IA,2019,December,Number of Drug Overdose Deaths,350.0,Iowa,December 2019,2019-12-01
IA,2019,February,Number of Drug Overdose Deaths,277.0,Iowa,February 2019,2019-02-01
IA,2019,January,Number of Drug Overdose Deaths,278.0,Iowa,January 2019,2019-01-01
IA,2019,July,Number of Drug Overdose Deaths,297.0,Iowa,July 2019,2019-07-01
IA,2019,June,Number of Drug Overdose Deaths,283.0,Iowa,June 2019,2019-06-01
IA,2019,March,Number of Drug Overdose Deaths,277.0,Iowa,March 2019,2019-03-01
IA,2019,May,Number of Drug Overdose Deaths,287.0,Iowa,May 2019,2019-05-01
IA,2019,November,Number of Drug Overdose Deaths,336.0,Iowa,November 2019,2019-11-01
IA,2019,October,Number of Drug Overdose Deaths,322.0,Iowa,October 2019,2019-10-01
IA,2019,September,Number of Drug Overdose Deaths,316.0,Iowa,September 2019,2019-09-01
IA,2020,April,Number of Drug Overdose Deaths,389.0,Iowa,April 2020,2020-04-01
IA,2020,August,Number of Drug Overdose Deaths,411.0,Iowa,August 2020,2020-08-01
IA,2020,December,Number of Drug Overdose Deaths,419.0,Iowa,December 2020,2020-12-01
IA,2020,February,Number of Drug Overdose Deaths,363.0,Iowa,February 2020,2020-02-01
IA,2020,January,Number of Drug Overdose Deaths,346.0,Iowa,January 2020,2020-01-01
IA,2020,July,Number of Drug Overdose Deaths,413.0,Iowa,July 2020,2020-07-01
IA,2020,June,Number of Drug Overdose Deaths,417.0,Iowa,June 2020,2020-06-01
IA,2020,March,Number of Drug Overdose Deaths,374.0,Iowa,March 2020,2020-03-01
IA,2020,May,Number of Drug Overdose Deaths,398.0,Iowa,May 2020,2020-05-01
IA,2020,November,Number of Drug Overdose Deaths,429.0,Iowa,November 2020,2020-11-01
IA,2020,October,Number of Drug Overdose Deaths,427.0,Iowa,October 2020,2020-10-01
IA,2020,September,Number of Drug Overdose Deaths,418.0,Iowa,September 2020,2020-09-01
IA,2021,February,Number of Drug Overdose Deaths,423.0,Iowa,February 2021,2021-02-01
IA,2021,January,Number of Drug Overdose Deaths,429.0,Iowa,January 2021,2021-01-01
IA,2021,March,Number of Drug Overdose Deaths,429.0,Iowa,March 2021,2021-03-01
ID,2015,April,Number of Drug Overdose Deaths,219.0,Idaho,April 2015,2015-04-01
ID,2015,August,Number of Drug Overdose Deaths,218.0,Idaho,August 2015,2015-08-01
ID,2015,December,Number of Drug Overdose Deaths,214.0,Idaho,December 2015,2015-12-01
ID,2015,February,Number of Drug Overdose Deaths,206.0,Idaho,February 2015,2015-02-01
ID,2015,January,Number of Drug Overdose Deaths,209.0,Idaho,January 2015,2015-01-01
ID,2015,July,Number of Drug Overdose Deaths,220.0,Idaho,July 2015,2015-07-01
ID,2015,June,Number of Drug Overdose Deaths,217.0,Idaho,June 2015,2015-06-01
ID,2015,March,Number of Drug Overdose Deaths,216.0,Idaho,March 2015,2015-03-01
ID,2015,May,Number of Drug Overdose Deaths,213.0,Idaho,May 2015,2015-05-01
ID,2015,November,Number of Drug Overdose Deaths,209.0,Idaho,November 2015,2015-11-01
ID,2015,October,Number of Drug Overdose Deaths,215.0,Idaho,October 2015,2015-10-01
ID,2015,September,Number of Drug Overdose Deaths,214.0,Idaho,September 2015,2015-09-01
ID,2016,April,Number of Drug Overdose Deaths,209.0,Idaho,April 2016,2016-04-01
ID,2016,August,Number of Drug Overdose Deaths,217.0,Idaho,August 2016,2016-08-01
ID,2016,December,Number of Drug Overdose Deaths,228.0,Idaho,December 2016,2016-12-01
ID,2016,February,Number of Drug Overdose Deaths,215.0,Idaho,February 2016,2016-02-01
ID,2016,January,Number of Drug Overdose Deaths,214.0,Idaho,January 2016,2016-01-01
ID,2016,July,Number of Drug Overdose Deaths,218.0,Idaho,July 2016,2016-07-01
ID,2016,June,Number of Drug Overdose Deaths,216.0,Idaho,June 2016,2016-06-01
ID,2016,March,Number of Drug Overdose Deaths,212.0,Idaho,March 2016,2016-03-01
ID,2016,May,Number of Drug Overdose Deaths,212.0,Idaho,May 2016,2016-05-01
ID,2016,November,Number of Drug Overdose Deaths,235.0,Idaho,November 2016,2016-11-01
ID,2016,October,Number of Drug Overdose Deaths,229.0,Idaho,October 2016,2016-10-01
ID,2016,September,Number of Drug Overdose Deaths,218.0,Idaho,September 2016,2016-09-01
ID,2017,April,Number of Drug Overdose Deaths,235.0,Idaho,April 2017,2017-04-01
ID,2017,August,Number of Drug Overdose Deaths,235.0,Idaho,August 2017,2017-08-01
ID,2017,December,Number of Drug Overdose Deaths,234.0,Idaho,December 2017,2017-12-01
ID,2017,February,Number of Drug Overdose Deaths,232.0,Idaho,February 2017,2017-02-01
ID,2017,January,Number of Drug Overdose Deaths,226.0,Idaho,January 2017,2017-01-01
ID,2017,July,Number of Drug Overdose Deaths,234.0,Idaho,July 2017,2017-07-01
ID,2017,June,Number of Drug Overdose Deaths,231.0,Idaho,June 2017,2017-06-01
ID,2017,March,Number of Drug Overdose Deaths,231.0,Idaho,March 2017,2017-03-01
ID,2017,May,Number of Drug Overdose Deaths,240.0,Idaho,May 2017,2017-05-01
ID,2017,November,Number of Drug Overdose Deaths,233.0,Idaho,November 2017,2017-11-01
ID,2017,October,Number of Drug Overdose Deaths,236.0,Idaho,October 2017,2017-10-01
ID,2017,September,Number of Drug Overdose Deaths,240.0,Idaho,September 2017,2017-09-01
ID,2018,April,Number of Drug Overdose Deaths,227.0,Idaho,April 2018,2018-04-01
ID,2018,August,Number of Drug Overdose Deaths,244.0,Idaho,August 2018,2018-08-01
ID,2018,December,Number of Drug Overdose Deaths,243.0,Idaho,December 2018,2018-12-01
ID,2018,February,Number of Drug Overdose Deaths,223.0,Idaho,February 2018,2018-02-01
ID,2018,January,Number of Drug Overdose Deaths,228.0,Idaho,January 2018,2018-01-01
ID,2018,July,Number of Drug Overdose Deaths,247.0,Idaho,July 2018,2018-07-01
ID,2018,June,Number of Drug Overdose Deaths,235.0,Idaho,June 2018,2018-06-01
ID,2018,March,Number of Drug Overdose Deaths,225.0,Idaho,March 2018,2018-03-01
ID,2018,May,Number of Drug Overdose Deaths,223.0,Idaho,May 2018,2018-05-01
ID,2018,November,Number of Drug Overdose Deaths,234.0,Idaho,November 2018,2018-11-01
ID,2018,October,Number of Drug Overdose Deaths,231.0,Idaho,October 2018,2018-10-01
ID,2018,September,Number of Drug Overdose Deaths,238.0,Idaho,September 2018,2018-09-01
ID,2019,April,Number of Drug Overdose Deaths,260.0,Idaho,April 2019,2019-04-01
ID,2019,August,Number of Drug Overdose Deaths,238.0,Idaho,August 2019,2019-08-01
ID,2019,December,Number of Drug Overdose Deaths,264.0,Idaho,December 2019,2019-12-01
ID,2019,February,Number of Drug Overdose Deaths,260.0,Idaho,February 2019,2019-02-01
ID,2019,January,Number of Drug Overdose Deaths,249.0,Idaho,January 2019,2019-01-01
ID,2019,July,Number of Drug Overdose Deaths,243.0,Idaho,July 2019,2019-07-01
ID,2019,June,Number of Drug Overdose Deaths,261.0,Idaho,June 2019,2019-06-01
ID,2019,March,Number of Drug Overdose Deaths,265.0,Idaho,March 2019,2019-03-01
ID,2019,May,Number of Drug Overdose Deaths,257.0,Idaho,May 2019,2019-05-01
ID,2019,November,Number of Drug Overdose Deaths,263.0,Idaho,November 2019,2019-11-01
ID,2019,October,Number of Drug Overdose Deaths,253.0,Idaho,October 2019,2019-10-01
ID,2019,September,Number of Drug Overdose Deaths,247.0,Idaho,September 2019,2019-09-01
ID,2020,April,Number of Drug Overdose Deaths,250.0,Idaho,April 2020,2020-04-01
ID,2020,August,Number of Drug Overdose Deaths,280.0,Idaho,August 2020,2020-08-01
ID,2020,December,Number of Drug Overdose Deaths,280.0,Idaho,December 2020,2020-12-01
ID,2020,February,Number of Drug Overdose Deaths,258.0,Idaho,February 2020,2020-02-01
ID,2020,January,Number of Drug Overdose Deaths,264.0,Idaho,January 2020,2020-01-01
ID,2020,July,Number of Drug Overdose Deaths,271.0,Idaho,July 2020,2020-07-01
ID,2020,June,Number of Drug Overdose Deaths,253.0,Idaho,June 2020,2020-06-01
ID,2020,March,Number of Drug Overdose Deaths,250.0,Idaho,March 2020,2020-03-01
ID,2020,May,Number of Drug Overdose Deaths,259.0,Idaho,May 2020,2020-05-01
ID,2020,November,Number of Drug Overdose Deaths,278.0,Idaho,November 2020,2020-11-01
ID,2020,October,Number of Drug Overdose Deaths,280.0,Idaho,October 2020,2020-10-01
ID,2020,September,Number of Drug Overdose Deaths,281.0,Idaho,September 2020,2020-09-01
ID,2021,February,Number of Drug Overdose Deaths,278.0,Idaho,February 2021,2021-02-01
ID,2021,January,Number of Drug Overdose Deaths,284.0,Idaho,January 2021,2021-01-01
ID,2021,March,Number of Drug Overdose Deaths,275.0,Idaho,March 2021,2021-03-01
IL,2015,April,Number of Drug Overdose Deaths,1735.0,Illinois,April 2015,2015-04-01
IL,2015,August,Number of Drug Overdose Deaths,1793.0,Illinois,August 2015,2015-08-01
IL,2015,December,Number of Drug Overdose Deaths,1864.0,Illinois,December 2015,2015-12-01
IL,2015,February,Number of Drug Overdose Deaths,1657.0,Illinois,February 2015,2015-02-01
IL,2015,January,Number of Drug Overdose Deaths,1652.0,Illinois,January 2015,2015-01-01
IL,2015,July,Number of Drug Overdose Deaths,1761.0,Illinois,July 2015,2015-07-01
IL,2015,June,Number of Drug Overdose Deaths,1766.0,Illinois,June 2015,2015-06-01
IL,2015,March,Number of Drug Overdose Deaths,1688.0,Illinois,March 2015,2015-03-01
IL,2015,May,Number of Drug Overdose Deaths,1782.0,Illinois,May 2015,2015-05-01
IL,2015,November,Number of Drug Overdose Deaths,1860.0,Illinois,November 2015,2015-11-01
IL,2015,October,Number of Drug Overdose Deaths,1847.0,Illinois,October 2015,2015-10-01
IL,2015,September,Number of Drug Overdose Deaths,1813.0,Illinois,September 2015,2015-09-01
IL,2016,April,Number of Drug Overdose Deaths,2097.0,Illinois,April 2016,2016-04-01
IL,2016,August,Number of Drug Overdose Deaths,2275.0,Illinois,August 2016,2016-08-01
IL,2016,December,Number of Drug Overdose Deaths,2427.0,Illinois,December 2016,2016-12-01
IL,2016,February,Number of Drug Overdose Deaths,1958.0,Illinois,February 2016,2016-02-01
IL,2016,January,Number of Drug Overdose Deaths,1893.0,Illinois,January 2016,2016-01-01
IL,2016,July,Number of Drug Overdose Deaths,2261.0,Illinois,July 2016,2016-07-01
IL,2016,June,Number of Drug Overdose Deaths,2213.0,Illinois,June 2016,2016-06-01
IL,2016,March,Number of Drug Overdose Deaths,2025.0,Illinois,March 2016,2016-03-01
IL,2016,May,Number of Drug Overdose Deaths,2129.0,Illinois,May 2016,2016-05-01
IL,2016,November,Number of Drug Overdose Deaths,2333.0,Illinois,November 2016,2016-11-01
IL,2016,October,Number of Drug Overdose Deaths,2297.0,Illinois,October 2016,2016-10-01
IL,2016,September,Number of Drug Overdose Deaths,2319.0,Illinois,September 2016,2016-09-01
IL,2017,April,Number of Drug Overdose Deaths,2513.0,Illinois,April 2017,2017-04-01
IL,2017,August,Number of Drug Overdose Deaths,2560.0,Illinois,August 2017,2017-08-01
IL,2017,December,Number of Drug Overdose Deaths,2765.0,Illinois,December 2017,2017-12-01
IL,2017,February,Number of Drug Overdose Deaths,2553.0,Illinois,February 2017,2017-02-01
IL,2017,January,Number of Drug Overdose Deaths,2524.0,Illinois,January 2017,2017-01-01
IL,2017,July,Number of Drug Overdose Deaths,2486.0,Illinois,July 2017,2017-07-01
IL,2017,June,Number of Drug Overdose Deaths,2462.0,Illinois,June 2017,2017-06-01
IL,2017,March,Number of Drug Overdose Deaths,2543.0,Illinois,March 2017,2017-03-01
IL,2017,May,Number of Drug Overdose Deaths,2473.0,Illinois,May 2017,2017-05-01
IL,2017,November,Number of Drug Overdose Deaths,2781.0,Illinois,November 2017,2017-11-01
IL,2017,October,Number of Drug Overdose Deaths,2714.0,Illinois,October 2017,2017-10-01
IL,2017,September,Number of Drug Overdose Deaths,2650.0,Illinois,September 2017,2017-09-01
IL,2018,April,Number of Drug Overdose Deaths,2800.0,Illinois,April 2018,2018-04-01
IL,2018,August,Number of Drug Overdose Deaths,2843.0,Illinois,August 2018,2018-08-01
IL,2018,December,Number of Drug Overdose Deaths,2732.0,Illinois,December 2018,2018-12-01
IL,2018,February,Number of Drug Overdose Deaths,2745.0,Illinois,February 2018,2018-02-01
IL,2018,January,Number of Drug Overdose Deaths,2759.0,Illinois,January 2018,2018-01-01
IL,2018,July,Number of Drug Overdose Deaths,2885.0,Illinois,July 2018,2018-07-01
IL,2018,June,Number of Drug Overdose Deaths,2860.0,Illinois,June 2018,2018-06-01
IL,2018,March,Number of Drug Overdose Deaths,2766.0,Illinois,March 2018,2018-03-01
IL,2018,May,Number of Drug Overdose Deaths,2852.0,Illinois,May 2018,2018-05-01
IL,2018,November,Number of Drug Overdose Deaths,2724.0,Illinois,November 2018,2018-11-01
IL,2018,October,Number of Drug Overdose Deaths,2786.0,Illinois,October 2018,2018-10-01
IL,2018,September,Number of Drug Overdose Deaths,2774.0,Illinois,September 2018,2018-09-01
IL,2019,April,Number of Drug Overdose Deaths,2588.0,Illinois,April 2019,2019-04-01
IL,2019,August,Number of Drug Overdose Deaths,2655.0,Illinois,August 2019,2019-08-01
IL,2019,December,Number of Drug Overdose Deaths,2775.0,Illinois,December 2019,2019-12-01
IL,2019,February,Number of Drug Overdose Deaths,2653.0,Illinois,February 2019,2019-02-01
IL,2019,January,Number of Drug Overdose Deaths,2687.0,Illinois,January 2019,2019-01-01
IL,2019,July,Number of Drug Overdose Deaths,2605.0,Illinois,July 2019,2019-07-01
IL,2019,June,Number of Drug Overdose Deaths,2632.0,Illinois,June 2019,2019-06-01
IL,2019,March,Number of Drug Overdose Deaths,2624.0,Illinois,March 2019,2019-03-01
IL,2019,May,Number of Drug Overdose Deaths,2623.0,Illinois,May 2019,2019-05-01
IL,2019,November,Number of Drug Overdose Deaths,2719.0,Illinois,November 2019,2019-11-01
IL,2019,October,Number of Drug Overdose Deaths,2660.0,Illinois,October 2019,2019-10-01
IL,2019,September,Number of Drug Overdose Deaths,2687.0,Illinois,September 2019,2019-09-01
IL,2020,April,Number of Drug Overdose Deaths,3160.0,Illinois,April 2020,2020-04-01
IL,2020,August,Number of Drug Overdose Deaths,3484.0,Illinois,August 2020,2020-08-01
IL,2020,December,Number of Drug Overdose Deaths,3531.0,Illinois,December 2020,2020-12-01
IL,2020,February,Number of Drug Overdose Deaths,2939.0,Illinois,February 2020,2020-02-01
IL,2020,January,Number of Drug Overdose Deaths,2840.0,Illinois,January 2020,2020-01-01
IL,2020,July,Number of Drug Overdose Deaths,3443.0,Illinois,July 2020,2020-07-01
IL,2020,June,Number of Drug Overdose Deaths,3369.0,Illinois,June 2020,2020-06-01
IL,2020,March,Number of Drug Overdose Deaths,3019.0,Illinois,March 2020,2020-03-01
IL,2020,May,Number of Drug Overdose Deaths,3295.0,Illinois,May 2020,2020-05-01
IL,2020,November,Number of Drug Overdose Deaths,3577.0,Illinois,November 2020,2020-11-01
IL,2020,October,Number of Drug Overdose Deaths,3538.0,Illinois,October 2020,2020-10-01
IL,2020,September,Number of Drug Overdose Deaths,3521.0,Illinois,September 2020,2020-09-01
IL,2021,February,Number of Drug Overdose Deaths,3476.0,Illinois,February 2021,2021-02-01
IL,2021,January,Number of Drug Overdose Deaths,3515.0,Illinois,January 2021,2021-01-01
IL,2021,March,Number of Drug Overdose Deaths,3508.0,Illinois,March 2021,2021-03-01
IN,2015,April,Number of Drug Overdose Deaths,1208.0,Indiana,April 2015,2015-04-01
IN,2015,August,Number of Drug Overdose Deaths,1221.0,Indiana,August 2015,2015-08-01
IN,2015,December,Number of Drug Overdose Deaths,1232.0,Indiana,December 2015,2015-12-01
IN,2015,February,Number of Drug Overdose Deaths,1151.0,Indiana,February 2015,2015-02-01
IN,2015,January,Number of Drug Overdose Deaths,1162.0,Indiana,January 2015,2015-01-01
IN,2015,July,Number of Drug Overdose Deaths,1207.0,Indiana,July 2015,2015-07-01
IN,2015,June,Number of Drug Overdose Deaths,1217.0,Indiana,June 2015,2015-06-01
IN,2015,March,Number of Drug Overdose Deaths,1193.0,Indiana,March 2015,2015-03-01
IN,2015,May,Number of Drug Overdose Deaths,1203.0,Indiana,May 2015,2015-05-01
IN,2015,November,Number of Drug Overdose Deaths,1218.0,Indiana,November 2015,2015-11-01
IN,2015,October,Number of Drug Overdose Deaths,1205.0,Indiana,October 2015,2015-10-01
IN,2015,September,Number of Drug Overdose Deaths,1210.0,Indiana,September 2015,2015-09-01
IN,2016,April,Number of Drug Overdose Deaths,1285.0,Indiana,April 2016,2016-04-01
IN,2016,August,Number of Drug Overdose Deaths,1421.0,Indiana,August 2016,2016-08-01
IN,2016,December,Number of Drug Overdose Deaths,1506.0,Indiana,December 2016,2016-12-01
IN,2016,February,Number of Drug Overdose Deaths,1259.0,Indiana,February 2016,2016-02-01
IN,2016,January,Number of Drug Overdose Deaths,1228.0,Indiana,January 2016,2016-01-01
IN,2016,July,Number of Drug Overdose Deaths,1383.0,Indiana,July 2016,2016-07-01
IN,2016,June,Number of Drug Overdose Deaths,1354.0,Indiana,June 2016,2016-06-01
IN,2016,March,Number of Drug Overdose Deaths,1264.0,Indiana,March 2016,2016-03-01
IN,2016,May,Number of Drug Overdose Deaths,1321.0,Indiana,May 2016,2016-05-01
IN,2016,November,Number of Drug Overdose Deaths,1469.0,Indiana,November 2016,2016-11-01
IN,2016,October,Number of Drug Overdose Deaths,1441.0,Indiana,October 2016,2016-10-01
IN,2016,September,Number of Drug Overdose Deaths,1434.0,Indiana,September 2016,2016-09-01
IN,2017,April,Number of Drug Overdose Deaths,1700.0,Indiana,April 2017,2017-04-01
IN,2017,August,Number of Drug Overdose Deaths,1762.0,Indiana,August 2017,2017-08-01
IN,2017,December,Number of Drug Overdose Deaths,1835.0,Indiana,December 2017,2017-12-01
IN,2017,February,Number of Drug Overdose Deaths,1629.0,Indiana,February 2017,2017-02-01
IN,2017,January,Number of Drug Overdose Deaths,1576.0,Indiana,January 2017,2017-01-01
IN,2017,July,Number of Drug Overdose Deaths,1777.0,Indiana,July 2017,2017-07-01
IN,2017,June,Number of Drug Overdose Deaths,1720.0,Indiana,June 2017,2017-06-01
IN,2017,March,Number of Drug Overdose Deaths,1664.0,Indiana,March 2017,2017-03-01
IN,2017,May,Number of Drug Overdose Deaths,1721.0,Indiana,May 2017,2017-05-01
